pt.ist.socialsoftware.edition.text.domain.ScholarInter_Base,16
pt.ist.socialsoftware.edition.text.domain.SegText,16
pt.ist.socialsoftware.edition.text.domain.SegText_Base,16
pt.ist.socialsoftware.edition.text.domain.Source,16
pt.ist.socialsoftware.edition.text.domain.Source$SourceType,16
pt.ist.socialsoftware.edition.text.domain.SourceInter,64
pt.ist.socialsoftware.edition.text.domain.SourceInter_Base,16
pt.ist.socialsoftware.edition.text.domain.Source_Base,16
pt.ist.socialsoftware.edition.text.domain.SpaceText$SpaceDim,16
pt.ist.socialsoftware.edition.text.domain.SpaceText$SpaceUnit,16
pt.ist.socialsoftware.edition.text.domain.Surface,16
pt.ist.socialsoftware.edition.text.domain.Surface_Base,16
pt.ist.socialsoftware.edition.text.domain.TextModule,64
pt.ist.socialsoftware.edition.text.domain.TextModule_Base,16
pt.ist.socialsoftware.edition.text.domain.TextPortion,16
pt.ist.socialsoftware.edition.text.domain.TextPortion$VariationType,16
pt.ist.socialsoftware.edition.text.domain.TextPortion_Base,16
pt.ist.socialsoftware.edition.text.domain.TypeNote,16
pt.ist.socialsoftware.edition.text.domain.TypeNote_Base,16
pt.ist.socialsoftware.edition.text.domain.UnclearText$UnclearReason,16
pt.ist.socialsoftware.edition.user.api.dto.UserConnectionDto,16
pt.ist.socialsoftware.edition.user.api.dto.UserDto,16
pt.ist.socialsoftware.edition.user.domain.RegistrationToken,16
pt.ist.socialsoftware.edition.user.domain.RegistrationToken_Base,16
pt.ist.socialsoftware.edition.user.domain.Role,16
pt.ist.socialsoftware.edition.user.domain.Role$RoleType,16
pt.ist.socialsoftware.edition.user.domain.Role_Base,16
pt.ist.socialsoftware.edition.user.domain.User,16
pt.ist.socialsoftware.edition.user.domain.User$SocialMediaService,16
pt.ist.socialsoftware.edition.user.domain.UserConnection,16
pt.ist.socialsoftware.edition.user.domain.UserConnection_Base,16
pt.ist.socialsoftware.edition.user.domain.UserModule,64
pt.ist.socialsoftware.edition.user.domain.UserModule_Base,16
pt.ist.socialsoftware.edition.user.domain.User_Base,16
pt.ist.socialsoftware.edition.virtual.api.dto.AnnotationDto,16
pt.ist.socialsoftware.edition.virtual.api.dto.CategoryDto,16
pt.ist.socialsoftware.edition.virtual.api.dto.TagDto,16
pt.ist.socialsoftware.edition.virtual.api.dto.VirtualEditionDto,16
pt.ist.socialsoftware.edition.virtual.api.dto.VirtualEditionInterDto,16
pt.ist.socialsoftware.edition.virtual.domain.Annotation,16
pt.ist.socialsoftware.edition.virtual.domain.Annotation_Base,16
pt.ist.socialsoftware.edition.virtual.domain.AwareAnnotation,16
pt.ist.socialsoftware.edition.virtual.domain.AwareAnnotation_Base,16
pt.ist.socialsoftware.edition.virtual.domain.Category,64
pt.ist.socialsoftware.edition.virtual.domain.Category_Base,16
pt.ist.socialsoftware.edition.virtual.domain.HumanAnnotation,16
pt.ist.socialsoftware.edition.virtual.domain.LastTwitterID,64
pt.ist.socialsoftware.edition.virtual.domain.LastTwitterID_Base,16
pt.ist.socialsoftware.edition.virtual.domain.Member,16
pt.ist.socialsoftware.edition.virtual.domain.Member$MemberRole,16
pt.ist.socialsoftware.edition.virtual.domain.Member_Base,16
pt.ist.socialsoftware.edition.virtual.domain.Range,16
pt.ist.socialsoftware.edition.virtual.domain.Range_Base,16
pt.ist.socialsoftware.edition.virtual.domain.Section,16
pt.ist.socialsoftware.edition.virtual.domain.Section_Base,16
pt.ist.socialsoftware.edition.virtual.domain.SelectedBy,16
pt.ist.socialsoftware.edition.virtual.domain.SelectedBy_Base,16
pt.ist.socialsoftware.edition.virtual.domain.SocialMediaCriteria,16
pt.ist.socialsoftware.edition.virtual.domain.SocialMediaCriteria_Base,16
pt.ist.socialsoftware.edition.virtual.domain.Tag,64
pt.ist.socialsoftware.edition.virtual.domain.Tag_Base,16
pt.ist.socialsoftware.edition.virtual.domain.Taxonomy,64
pt.ist.socialsoftware.edition.virtual.domain.Taxonomy_Base,16
